,precision,recall,thresholds
0,0.08270181219110379,1.0,0.0012526128140284928
1,0.08272907053394858,1.0,0.0012532852135913033
2,0.08275634685130234,1.0,0.0013395663218083245
3,0.08278364116094987,1.0,0.001340735646588725
4,0.08281095348069945,1.0,0.0013465954871518925
5,0.08283828382838283,1.0,0.0014908132601998505
6,0.0828656322218554,1.0,0.0014996351265351077
7,0.08289299867899604,1.0,0.0015590395895774582
8,0.0829203832177073,1.0,0.0016315978236541718
9,0.0829477858559154,1.0,0.0016354536965045015
10,0.08297520661157025,1.0,0.0016431265674431202
11,0.08300264550264551,1.0,0.0016442469833403204
12,0.0830301025471386,1.0,0.0016890398432690586
13,0.08305757776307081,1.0,0.0017383938950314931
14,0.08308507116848726,1.0,0.0017467475046095637
15,0.08311258278145696,1.0,0.0017727143923277587
16,0.08314011262007287,1.0,0.0017768350824625492
17,0.08316766070245195,1.0,0.0018357713932563471
18,0.08319522704673517,1.0,0.0018506051512289221
19,0.08322281167108753,1.0,0.0018867732345313499
20,0.08325041459369818,1.0,0.001912045652915551
21,0.08327803583278036,1.0,0.0019235833943939671
22,0.08330567540657152,1.0,0.0019514364783632548
23,0.08333333333333333,1.0,0.001961043872840613
24,0.0833610096313517,1.0,0.001969998363228644
25,0.08338870431893687,1.0,0.002069989350069992
26,0.08341641741442339,1.0,0.002210844294891859
27,0.0834441489361702,1.0,0.002223765306194356
28,0.0834718989025607,1.0,0.0022451609341952485
29,0.08349966733200266,1.0,0.002266810030799445
30,0.08352745424292846,1.0,0.002354482763568734
31,0.08355525965379494,1.0,0.0023612993099617918
32,0.08358308358308358,1.0,0.0023782487693325455
33,0.08361092604930047,1.0,0.0023935025730336336
34,0.08363878707097634,1.0,0.0024087408287151338
35,0.08366666666666667,1.0,0.0024090238739080797
36,0.08369456485495165,1.0,0.002410090185438451
37,0.08372248165443628,1.0,0.0024210292294273594
38,0.08375041708375042,1.0,0.0024384592963435123
39,0.08377837116154874,1.0,0.0025010358900944287
40,0.08380634390651086,1.0,0.0025511594197113806
41,0.08383433533734135,1.0,0.0025716253635787657
42,0.0838623454727698,1.0,0.0025966537634395815
43,0.0838903743315508,1.0,0.002600270144029185
44,0.08391842193246406,1.0,0.0026276015110001335
45,0.08394648829431438,1.0,0.0026403988900154437
46,0.08397457343593175,1.0,0.0026643413535704426
47,0.08400267737617136,1.0,0.002699123676004988
48,0.08403080013391362,1.0,0.0027009433164003217
49,0.0840589417280643,1.0,0.0027225151478833588
50,0.08408710217755444,1.0,0.002730883837120735
