,precision,recall,thresholds
0,0.08270181219110379,1.0,7.595870886651373e-18
1,0.08272907053394858,1.0,2.4349054255460417e-17
2,0.08275634685130234,1.0,3.263606285692617e-17
3,0.08278364116094987,1.0,3.423540856233237e-17
4,0.08281095348069945,1.0,3.8834854771426833e-17
5,0.08283828382838283,1.0,4.2947666721338944e-17
6,0.0828656322218554,1.0,6.953404370007257e-17
7,0.08289299867899604,1.0,7.76590456342434e-17
8,0.0829203832177073,1.0,1.31053250415263e-16
9,0.0829477858559154,1.0,1.3610459623910947e-16
10,0.08297520661157025,1.0,1.595510504899056e-16
11,0.08300264550264551,1.0,1.6532126333758858e-16
12,0.0830301025471386,1.0,1.676398337741398e-16
13,0.08305757776307081,1.0,1.7362460267353358e-16
14,0.08308507116848726,1.0,2.1801182170172494e-16
15,0.08311258278145696,1.0,2.3986917415961183e-16
16,0.08314011262007287,1.0,2.7476210346991204e-16
17,0.08316766070245195,1.0,2.9187004709321533e-16
18,0.08319522704673517,1.0,3.567283045308619e-16
19,0.08322281167108753,1.0,4.552351531322753e-16
20,0.08325041459369818,1.0,5.016135546478166e-16
21,0.08327803583278036,1.0,5.840929247676584e-16
22,0.08330567540657152,1.0,8.833068802799455e-16
23,0.08333333333333333,1.0,1.0852028748764039e-15
24,0.0833610096313517,1.0,1.1503962057566653e-15
25,0.08338870431893687,1.0,1.226644164014694e-15
26,0.08341641741442339,1.0,1.3817847387785336e-15
27,0.0834441489361702,1.0,1.4964363145766168e-15
28,0.0834718989025607,1.0,1.5050590263693249e-15
29,0.08349966733200266,1.0,1.570763939874565e-15
30,0.08352745424292846,1.0,2.1111500735977094e-15
31,0.08355525965379494,1.0,2.148594460731327e-15
32,0.08358308358308358,1.0,2.1511375094036256e-15
33,0.08361092604930047,1.0,2.280445626831379e-15
34,0.08363878707097634,1.0,2.357732412610961e-15
35,0.08366666666666667,1.0,2.6763330729074187e-15
36,0.08369456485495165,1.0,2.767019945729269e-15
37,0.08372248165443628,1.0,2.78447284399421e-15
38,0.08375041708375042,1.0,3.135263750600474e-15
39,0.08377837116154874,1.0,3.1950328928751184e-15
40,0.08380634390651086,1.0,3.227476434588259e-15
41,0.08383433533734135,1.0,3.3189189856130077e-15
42,0.0838623454727698,1.0,3.3311850096427585e-15
43,0.0838903743315508,1.0,3.4461076736386733e-15
44,0.08391842193246406,1.0,3.701297511088313e-15
45,0.08394648829431438,1.0,4.314214258867554e-15
46,0.08397457343593175,1.0,4.6344366891201135e-15
47,0.08400267737617136,1.0,6.297804869672286e-15
48,0.08403080013391362,1.0,6.434915910183311e-15
49,0.0840589417280643,1.0,6.750138248877042e-15
50,0.08408710217755444,1.0,7.0802341179731705e-15
51,0.08411528150134048,1.0,7.662919241665078e-15
52,0.08414347971840429,1.0,1.2044502068165924e-14
53,0.08417169684775319,1.0,1.2697012205330946e-14
54,0.08419993290842,1.0,1.3783701933258907e-14
55,0.08422818791946309,1.0,1.3862172765830356e-14
56,0.08425646189996643,1.0,1.454694500638966e-14
57,0.08428475486903962,1.0,1.4896409415641784e-14
58,0.08431306684581794,1.0,2.114990106251431e-14
59,0.08434139784946236,1.0,2.2947051658229932e-14
60,0.08436974789915966,1.0,2.3503330565530768e-14
61,0.08439811701412239,1.0,2.384236282006281e-14
62,0.08442650521358896,1.0,2.5802790756264955e-14
63,0.08445491251682369,1.0,2.7485281203208195e-14
64,0.0844833389431168,1.0,3.1693695659924776e-14
65,0.08451178451178451,1.0,3.589321325222435e-14
66,0.08454024924216907,1.0,3.6384296165290816e-14
67,0.08456873315363882,1.0,4.0832415003739436e-14
68,0.08459723626558814,1.0,4.2249920608035317e-14
69,0.08462575859743762,1.0,4.3460351940306414e-14
70,0.08465430016863407,1.0,4.3947628212467753e-14
71,0.08468286099865047,1.0,4.836097988641085e-14
72,0.08471144110698617,1.0,4.8805322166293664e-14
73,0.08474004051316678,1.0,5.5727006156282776e-14
74,0.08476865923674434,1.0,6.336145813339302e-14
75,0.08479729729729729,1.0,6.372340959282592e-14
76,0.08482595471443055,1.0,6.872628994849456e-14
77,0.08485463150777553,1.0,7.02025161715081e-14
78,0.0848833276969902,1.0,7.200890336244639e-14
79,0.08491204330175914,1.0,7.625541044522643e-14
80,0.08494077834179357,1.0,7.833387009277415e-14
81,0.08496953283683141,1.0,8.077119237302106e-14
82,0.08499830680663732,1.0,8.465524249373099e-14
83,0.08502710027100271,1.0,8.530861275081444e-14
84,0.08505591324974585,1.0,9.14036998510454e-14
85,0.08508474576271187,1.0,9.790307328681484e-14
86,0.0851135978297728,1.0,1.0153229636223873e-13
87,0.08514246947082768,1.0,1.0592845402946692e-13
88,0.08517136070580252,1.0,1.0966333016939799e-13
89,0.08520027155465038,1.0,1.26324190991486e-13
90,0.08522920203735145,1.0,1.3234913595782973e-13
91,0.08525815217391304,1.0,1.435461836711044e-13
92,0.08528712198436969,1.0,1.5196555393253e-13
93,0.08531611148878314,1.0,1.6517341720874709e-13
94,0.08534512070724243,1.0,1.7564983452174314e-13
95,0.08537414965986395,1.0,1.870486572367857e-13
96,0.08540319836679143,1.0,1.907591312315088e-13
