,precision,recall,thresholds
0,0.08270181219110379,1.0,-1.9272135293928379
1,0.08272907053394858,1.0,-1.9215930628526185
2,0.08275634685130234,1.0,-1.8452492685493498
3,0.08278364116094987,1.0,-1.833165567123355
4,0.08281095348069945,1.0,-1.8125884309295555
5,0.08283828382838283,1.0,-1.802672523754357
6,0.0828656322218554,1.0,-1.799479305559173
7,0.08289299867899604,1.0,-1.7968063846724953
8,0.0829203832177073,1.0,-1.7946747376316585
9,0.0829477858559154,1.0,-1.7854757850390688
10,0.08297520661157025,1.0,-1.7744691727555528
11,0.08300264550264551,1.0,-1.7716241071520602
12,0.0830301025471386,1.0,-1.770155475063779
13,0.08305757776307081,1.0,-1.7689733112621862
14,0.08308507116848726,1.0,-1.7483857662246078
15,0.08311258278145696,1.0,-1.7388458379482146
16,0.08314011262007287,1.0,-1.7277251036405112
17,0.08316766070245195,1.0,-1.7250801385670242
18,0.08319522704673517,1.0,-1.7199545950636268
19,0.08322281167108753,1.0,-1.7198310402683001
20,0.08325041459369818,1.0,-1.7172810134682022
21,0.08327803583278036,1.0,-1.709917881267169
22,0.08330567540657152,1.0,-1.7090941206567583
23,0.08333333333333333,1.0,-1.7080394098099114
24,0.0833610096313517,1.0,-1.7054432921117646
25,0.08338870431893687,1.0,-1.698621988032143
26,0.08341641741442339,1.0,-1.6956661176257692
27,0.0834441489361702,1.0,-1.6885737789243875
28,0.0834718989025607,1.0,-1.6837690133076226
29,0.08349966733200266,1.0,-1.6832422038914352
30,0.08352745424292846,1.0,-1.6811905967122542
31,0.08355525965379494,1.0,-1.6794579894392094
32,0.08358308358308358,1.0,-1.67450074007788
33,0.08361092604930047,1.0,-1.672632490648402
34,0.08363878707097634,1.0,-1.6685518388072587
35,0.08366666666666667,1.0,-1.6576293331758407
36,0.08369456485495165,1.0,-1.6575181563068149
37,0.08372248165443628,1.0,-1.6572332027409789
38,0.08375041708375042,1.0,-1.6544752209313054
39,0.08377837116154874,1.0,-1.6490023914397054
40,0.08380634390651086,1.0,-1.6485537154220817
41,0.08383433533734135,1.0,-1.6480640583657444
42,0.0838623454727698,1.0,-1.647134596850123
43,0.0838903743315508,1.0,-1.646648005384058
