,precision,recall,thresholds
0,0.08270181219110379,1.0,-1.211816046043368
1,0.08272907053394858,1.0,-1.2103846742419742
2,0.08275634685130234,1.0,-1.2001499655210777
3,0.08278364116094987,1.0,-1.1944902778075397
4,0.08281095348069945,1.0,-1.188029799394877
5,0.08283828382838283,1.0,-1.1751935342303361
6,0.0828656322218554,1.0,-1.165039450835306
7,0.08289299867899604,1.0,-1.1648295314169594
8,0.08259002312520647,0.9960159362549801,-1.1640783436490942
9,0.08261731658955718,0.9960159362549801,-1.1569813512967981
10,0.08264462809917356,0.9960159362549801,-1.156610327893054
11,0.08267195767195767,0.9960159362549801,-1.152384201759038
12,0.08269930532583526,0.9960159362549801,-1.1507442869511881
13,0.0827266710787558,0.9960159362549801,-1.1461683172744146
14,0.08275405494869248,0.9960159362549801,-1.1460543806267303
15,0.08278145695364239,0.9960159362549801,-1.1443670714145915
16,0.08280887711162636,0.9960159362549801,-1.1439715034734579
17,0.0828363154406892,0.9960159362549801,-1.1421081308637726
18,0.08286377195889957,0.9960159362549801,-1.1394208638677235
19,0.08289124668435013,0.9960159362549801,-1.1393130107405691
20,0.08291873963515754,0.9960159362549801,-1.1382725803721678
21,0.08294625082946251,0.9960159362549801,-1.1374988786847877
22,0.0829737802854298,0.9960159362549801,-1.1372139208576064
23,0.08300132802124834,0.9960159362549801,-1.1357961363031395
24,0.08302889405513118,0.9960159362549801,-1.1318153156389523
25,0.08305647840531562,0.9960159362549801,-1.1283014508546576
26,0.08308408109006314,0.9960159362549801,-1.1275623567000723
27,0.08311170212765957,0.9960159362549801,-1.12708094522871
28,0.08313934153641503,0.9960159362549801,-1.1270341844518126
29,0.08316699933466401,0.9960159362549801,-1.1266160447922968
30,0.08319467554076539,0.9960159362549801,-1.1265045347222369
31,0.08322237017310254,0.9960159362549801,-1.1260304959700438
32,0.08325008325008325,0.9960159362549801,-1.1259145293663397
33,0.0832778147901399,0.9960159362549801,-1.1256761479099158
34,0.08330556481172942,0.9960159362549801,-1.1253682652222063
35,0.08333333333333333,0.9960159362549801,-1.122955098927743
36,0.08336112037345782,0.9960159362549801,-1.122592863506965
37,0.08338892595063375,0.9960159362549801,-1.1225146494318263
38,0.08341675008341674,0.9960159362549801,-1.1221947635690492
39,0.08344459279038718,0.9960159362549801,-1.1213886719098478
40,0.08347245409015025,0.9960159362549801,-1.120234643334007
41,0.08350033400133601,0.9960159362549801,-1.1197941476571778
42,0.0835282325425994,0.9960159362549801,-1.1179096616145419
43,0.08355614973262032,0.9960159362549801,-1.1165140169330092
44,0.08358408559010365,0.9960159362549801,-1.115875732038922
45,0.08361204013377926,0.9960159362549801,-1.1157895886646387
46,0.08364001338240214,0.9960159362549801,-1.115781825629873
47,0.08366800535475234,0.9960159362549801,-1.1135197500574905
48,0.08369601606963509,0.9960159362549801,-1.1131545017210014
49,0.08338914936369725,0.9920318725099602,-1.112726509690947
50,0.08341708542713568,0.9920318725099602,-1.1119307059482142
51,0.08344504021447721,0.9920318725099602,-1.1117723537218116
52,0.08313778075762655,0.9880478087649402,-1.109690554325685
53,0.08316566063044936,0.9880478087649402,-1.1089663865216028
54,0.08285810130828582,0.9840637450199203,-1.108273605204968
55,0.08288590604026845,0.9840637450199203,-1.1067596096002326
56,0.0829137294394092,0.9840637450199203,-1.1067146561172425
57,0.08294157152451309,0.9840637450199203,-1.1060131933946011
58,0.08296943231441048,0.9840637450199203,-1.1050480359963164
59,0.08299731182795698,0.9840637450199203,-1.1044684376711067
60,0.08302521008403362,0.9840637450199203,-1.1038040322328273
61,0.08305312710154673,0.9840637450199203,-1.1036888786637506
62,0.08308106289942818,0.9840637450199203,-1.1030810751167097
63,0.08310901749663527,0.9840637450199203,-1.1022497673361333
64,0.0831369909121508,0.9840637450199203,-1.1018661479961032
65,0.08316498316498316,0.9840637450199203,-1.1017415283041108
66,0.08319299427416639,0.9840637450199203,-1.101007383409669
67,0.0832210242587601,0.9840637450199203,-1.1009203504362182
68,0.08324907313784968,0.9840637450199203,-1.1008161935846044
69,0.0832771409305462,0.9840637450199203,-1.1005316981760118
70,0.08330522765598651,0.9840637450199203,-1.1003922820431904
71,0.08333333333333333,0.9840637450199203,-1.1003233376754675
72,0.08336145798177523,0.9840637450199203,-1.1002496186384156
73,0.08338960162052667,0.9840637450199203,-1.0996259046516097
74,0.0834177642688281,0.9840637450199203,-1.0995718921295903
75,0.08344594594594594,0.9840637450199203,-1.0995204449785154
76,0.0834741466711727,0.9840637450199203,-1.0993289465560712
77,0.08350236646382692,0.9840637450199203,-1.0992967509876381
78,0.0835306053432533,0.9840637450199203,-1.0990981234982224
79,0.08355886332882273,0.9840637450199203,-1.098778944462683
80,0.08358714043993232,0.9840637450199203,-1.0986709523027678
81,0.08361543669600542,0.9840637450199203,-1.0972182707331612
82,0.0836437521164917,0.9840637450199203,-1.0969173013318851
83,0.0836720867208672,0.9840637450199203,-1.096824155141752
84,0.08370044052863436,0.9840637450199203,-1.0967659832110095
85,0.08372881355932203,0.9840637450199203,-1.0965781026347625
86,0.08375720583248558,0.9840637450199203,-1.096450598162077
87,0.08378561736770691,0.9840637450199203,-1.0962211100111139
88,0.08381404818459451,0.9840637450199203,-1.0960211168529699
89,0.08384249830278344,0.9840637450199203,-1.095817065463408
90,0.08387096774193549,0.9840637450199203,-1.0957414725497505
91,0.08389945652173914,0.9840637450199203,-1.094971260656029
92,0.08392796466190962,0.9840637450199203,-1.0930934414853115
93,0.083956492182189,0.9840637450199203,-1.0930263515744791
94,0.08398503910234614,0.9840637450199203,-1.0925853001702717
95,0.08401360544217687,0.9840637450199203,-1.0922987280419025
96,0.08404219122150391,0.9840637450199203,-1.0922937797216106
97,0.084070796460177,0.9840637450199203,-1.0916632058415465
98,0.08409942117807287,0.9840637450199203,-1.0916255858441373
99,0.08412806539509536,0.9840637450199203,-1.0912774193634172
100,0.08415672913117547,0.9840637450199203,-1.0911767292054297
101,0.0841854124062713,0.9840637450199203,-1.0905118461739707
102,0.08421411524036822,0.9840637450199203,-1.0904422296241267
103,0.08424283765347886,0.9840637450199203,-1.090327657319638
104,0.08427157966564312,0.9840637450199203,-1.0901165679789404
105,0.08430034129692833,0.9840637450199203,-1.0900284321373532
106,0.08432912256742915,0.9840637450199203,-1.0900252486605808
107,0.08435792349726776,0.9840637450199203,-1.0896790641932201
108,0.08438674410659378,0.9840637450199203,-1.089620373161674
109,0.08441558441558442,0.9840637450199203,-1.0894907614625366
110,0.08444444444444445,0.9840637450199203,-1.0891946508121921
111,0.0844733242134063,0.9840637450199203,-1.0890880981041708
112,0.08450222374273007,0.9840637450199203,-1.0890774172924509
113,0.08453114305270362,0.9840637450199203,-1.0887285706672833
114,0.0845600821636426,0.9840637450199203,-1.0885659055635828
115,0.08458904109589041,0.9840637450199203,-1.0881062112335593
116,0.08461801986981843,0.9840637450199203,-1.088048048540537
117,0.08464701850582591,0.9840637450199203,-1.087970920604864
118,0.08467603702434008,0.9840637450199203,-1.087628021787411
119,0.08470507544581618,0.9840637450199203,-1.087036515951814
120,0.08473413379073756,0.9840637450199203,-1.0870276434598165
121,0.08476321207961565,0.9840637450199203,-1.0869866717023882
122,0.08479231033299005,0.9840637450199203,-1.0867572227791396
123,0.08482142857142858,0.9840637450199203,-1.0865657203898904
124,0.08485056681552731,0.9840637450199203,-1.0864547452896263
125,0.08487972508591066,0.9840637450199203,-1.0861390957885675
126,0.08490890340323134,0.9840637450199203,-1.0859171022080698
127,0.08493810178817056,0.9840637450199203,-1.085862280643902
128,0.08496732026143791,0.9840637450199203,-1.085005718859892
129,0.08499655884377151,0.9840637450199203,-1.0848236555053061
130,0.08502581755593804,0.9840637450199203,-1.0843871455726835
131,0.08505509641873278,0.9840637450199203,-1.0841605931809917
132,0.08508439545297967,0.9840637450199203,-1.0841348707908676
133,0.08511371467953135,0.9840637450199203,-1.0839347507590955
134,0.08514305411926922,0.9840637450199203,-1.0830858207523428
135,0.08517241379310345,0.9840637450199203,-1.0827896797809502
136,0.08520179372197309,0.9840637450199203,-1.0827785747321932
137,0.0852311939268461,0.9840637450199203,-1.0827708791351047
138,0.08526061442871936,0.9840637450199203,-1.0824947185033857
139,0.08529005524861878,0.9840637450199203,-1.0824008696437588
140,0.08531951640759931,0.9840637450199203,-1.0823934444155343
141,0.085348997926745,0.9840637450199203,-1.0823818862686674
142,0.08537849982716902,0.9840637450199203,-1.082366607877513
143,0.08506224066390042,0.9800796812749004,-1.0822663938825041
144,0.08509166378415774,0.9800796812749004,-1.0821309859174475
145,0.0847750865051903,0.9760956175298805,-1.082116552668214
146,0.08480443059882312,0.9760956175298805,-1.0819214861514452
147,0.08483379501385041,0.9760956175298805,-1.0813607627789485
148,0.08486317977138899,0.9760956175298805,-1.0811624161554239
149,0.08489258489258489,0.9760956175298805,-1.0809334250474847
150,0.08492201039861352,0.9760956175298805,-1.080733464073039
151,0.08495145631067962,0.9760956175298805,-1.0806492297892245
152,0.08498092265001735,0.9760956175298805,-1.080546705258105
153,0.08501040943789036,0.9760956175298805,-1.0804265616550521
154,0.08503991669559181,0.9760956175298805,-1.0803868034859798
155,0.08506944444444445,0.9760956175298805,-1.0803632725121566
156,0.08509899270580062,0.9760956175298805,-1.0802758319367705
157,0.0851285615010424,0.9760956175298805,-1.0801873423475756
158,0.0851581508515815,0.9760956175298805,-1.0794865586304823
159,0.08518776077885953,0.9760956175298805,-1.0790365412521512
160,0.08521739130434783,0.9760956175298805,-1.0789150958655818
161,0.08524704244954767,0.9760956175298805,-1.0788152305529621
162,0.08527671423599026,0.9760956175298805,-1.0786610310041376
163,0.08530640668523677,0.9760956175298805,-1.0786224299861615
164,0.08533611981887844,0.9760956175298805,-1.0785590311276365
165,0.08536585365853659,0.9760956175298805,-1.0785328710396844
166,0.08539560822586267,0.9760956175298805,-1.0785159074897523
167,0.08542538354253836,0.9760956175298805,-1.0781359426943267
168,0.08545517963027555,0.9760956175298805,-1.0779027195614828
169,0.08548499651081647,0.9760956175298805,-1.0778260224927887
170,0.08551483420593368,0.9760956175298805,-1.0777351057837081
171,0.08554469273743016,0.9760956175298805,-1.077375719046472
172,0.08557457212713937,0.9760956175298805,-1.0770766545698252
173,0.08560447239692523,0.9760956175298805,-1.0768748473528602
174,0.08563439356868228,0.9760956175298805,-1.0766505991762059
175,0.08566433566433566,0.9760956175298805,-1.0765279312509812
176,0.08569429870584121,0.9760956175298805,-1.0764690287670469
177,0.08572428271518544,0.9760956175298805,-1.0763336563815364
178,0.08575428771438572,0.9760956175298805,-1.0763265699053433
179,0.0857843137254902,0.9760956175298805,-1.0761426864636219
180,0.08581436077057793,0.9760956175298805,-1.076129276142975
181,0.08584442887175893,0.9760956175298805,-1.076116999543895
182,0.0858745180511742,0.9760956175298805,-1.07609159207211
183,0.0859046283309958,0.9760956175298805,-1.0758067800099056
184,0.08593475973342687,0.9760956175298805,-1.0757500696910638
185,0.08596491228070176,0.9760956175298805,-1.0757483081238077
186,0.085995085995086,0.9760956175298805,-1.0757112174503085
187,0.0860252808988764,0.9760956175298805,-1.0755544401368133
188,0.08605549701440113,0.9760956175298805,-1.0753093951713333
189,0.08608573436401967,0.9760956175298805,-1.075297980152902
190,0.08611599297012303,0.9760956175298805,-1.0752583518210221
191,0.08614627285513361,0.9760956175298805,-1.0750297651783196
192,0.08617657404150546,0.9760956175298805,-1.0748966504282988
193,0.08620689655172414,0.9760956175298805,-1.0747412685184345
194,0.08623724040830694,0.9760956175298805,-1.0746696652906098
195,0.08626760563380281,0.9760956175298805,-1.0746550841947176
196,0.08629799225079253,0.9760956175298805,-1.0745678498151094
197,0.08632840028188865,0.9760956175298805,-1.0744360760154967
198,0.08635882974973563,0.9760956175298805,-1.0740166574431604
199,0.08638928067700988,0.9760956175298805,-1.0732771759803033
200,0.08641975308641975,0.9760956175298805,-1.0732204999186314
201,0.08645024700070572,0.9760956175298805,-1.0730605098728252
202,0.08648076244264032,0.9760956175298805,-1.0729461263024498
203,0.08651129943502825,0.9760956175298805,-1.0728958942576314
204,0.08654185800070646,0.9760956175298805,-1.072810199089412
205,0.08657243816254417,0.9760956175298805,-1.0725151634504009
206,0.08660303994344291,0.9760956175298805,-1.0724712387831512
207,0.08663366336633663,0.9760956175298805,-1.0724362794309978
208,0.08666430845419172,0.9760956175298805,-1.0719784181402285
209,0.08669497523000708,0.9760956175298805,-1.071949953648406
210,0.08672566371681416,0.9760956175298805,-1.0719284108679417
211,0.08675637393767706,0.9760956175298805,-1.0717391776235974
212,0.08678710591569253,0.9760956175298805,-1.0716996488231525
213,0.08681785967399008,0.9760956175298805,-1.0715868146339012
214,0.08684863523573201,0.9760956175298805,-1.0712656424077176
215,0.08687943262411348,0.9760956175298805,-1.0709893385412321
216,0.08691025186236254,0.9760956175298805,-1.0709518230349975
217,0.08694109297374024,0.9760956175298805,-1.070916922336532
218,0.08697195598154064,0.9760956175298805,-1.0709153984036004
219,0.08700284090909091,0.9760956175298805,-1.070498458701295
220,0.08703374777975133,0.9760956175298805,-1.0702943505333402
221,0.08706467661691543,0.9760956175298805,-1.0702093110176798
222,0.08709562744400995,0.9760956175298805,-1.0700099580696163
223,0.08712660028449502,0.9760956175298805,-1.0699986249630062
224,0.08715759516186411,0.9760956175298805,-1.069844708670181
225,0.08718861209964412,0.9760956175298805,-1.0696641702317633
226,0.08721965112139551,0.9760956175298805,-1.0695800980588652
227,0.08725071225071225,0.9760956175298805,-1.0695756625875648
228,0.08728179551122195,0.9760956175298805,-1.0695080319762589
229,0.08731290092658589,0.9760956175298805,-1.0693042776935335
230,0.0873440285204991,0.9760956175298805,-1.0692686729480534
231,0.08737517831669044,0.9760956175298805,-1.0692048454613834
232,0.08740635033892258,0.9760956175298805,-1.069119393921126
233,0.08743754461099215,0.9760956175298805,-1.0689487209025748
234,0.08746876115672975,0.9760956175298805,-1.0688974935500801
235,0.0875,0.9760956175298805,-1.0688945021239276
236,0.08753126116470168,0.9760956175298805,-1.0688581550014895
237,0.08756254467476769,0.9760956175298805,-1.068836136758001
238,0.08759385055416517,0.9760956175298805,-1.0688104976016084
239,0.08762517882689556,0.9760956175298805,-1.0686815446832563
240,0.08765652951699464,0.9760956175298805,-1.0686739274493668
241,0.08768790264853257,0.9760956175298805,-1.0686205927954309
242,0.08771929824561403,0.9760956175298805,-1.068546865198849
243,0.08775071633237823,0.9760956175298805,-1.0685154895777829
244,0.08778215693299893,0.9760956175298805,-1.0681563579799884
245,0.08781362007168458,0.9760956175298805,-1.06790192498329
246,0.08784510577267839,0.9760956175298805,-1.0678382708203835
247,0.08787661406025825,0.9760956175298805,-1.067819294031323
248,0.087908144958737,0.9760956175298805,-1.0673039348117346
249,0.08793969849246232,0.9760956175298805,-1.0672707033535778
250,0.08797127468581688,0.9760956175298805,-1.0669610083419776
251,0.08800287356321838,0.9760956175298805,-1.0669579470128208
252,0.08803449514911965,0.9760956175298805,-1.0668680056613415
253,0.08806613946800863,0.9760956175298805,-1.0668232782986777
254,0.08809780654440849,0.9760956175298805,-1.0667118632511616
255,0.08812949640287769,0.9760956175298805,-1.0666590187250788
256,0.08816120906801007,0.9760956175298805,-1.066651620965817
257,0.08819294456443484,0.9760956175298805,-1.0666205275804566
258,0.08822470291681671,0.9760956175298805,-1.066596278464504
259,0.0882564841498559,0.9760956175298805,-1.0663258135193066
260,0.08828828828828829,0.9760956175298805,-1.066295026269859
261,0.08832011535688536,0.9760956175298805,-1.0662686108113886
262,0.08799134511359538,0.9721115537848606,-1.0662428507511446
